POSTCODE,SA2_NAME_2011
5162,Morphett Vale - East
5162,Morphett Vale - West
5162,Woodcroft
5163,Christie Downs
5163,Clarendon
5163,Hackham - Onkaparinga Hills
5163,Hackham West - Huntfield Heights
5163,Woodcroft
5164,Christie Downs
5164,Christies Beach
5165,Christies Beach
5166,Christies Beach
5167,Christies Beach
5167,Seaford (SA)
5168,Christie Downs
5168,Christies Beach
5168,McLaren Vale
5168,Seaford (SA)
5169,McLaren Vale
5169,Seaford (SA)
5170,Seaford (SA)
5171,McLaren Vale
5172,Mount Barker Region
5172,Clarendon
5172,Willunga
5172,Strathalbyn Region
5172,Yankalilla
5173,Aldinga
5174,Aldinga
5174,Willunga
5174,Yankalilla
5201,Mount Barker Region
5201,Strathalbyn
5201,Strathalbyn Region
5202,Yankalilla
5203,Yankalilla
5204,Yankalilla
5210,Strathalbyn Region
5211,Strathalbyn Region
5211,Victor Harbor
5211,Yankalilla
5212,Goolwa - Port Elliot
5213,Goolwa - Port Elliot
5214,Goolwa - Port Elliot
5214,Strathalbyn Region
5220,Kangaroo Island
5221,Kangaroo Island
5222,Kangaroo Island
5223,Kangaroo Island
5231,Adelaide Hills
5232,Adelaide Hills
5233,Adelaide Hills
5234,Adelaide Hills
5234,Mannum
5235,Adelaide Hills
5235,Barossa - Angaston
5235,Mannum
5236,Mannum
5237,Mannum
5238,Mannum
5238,Murray Bridge Region
5240,Lobethal - Woodside
5241,Lobethal - Woodside
5242,Lobethal - Woodside
5243,Lobethal - Woodside
5243,Mount Barker Region
5244,Adelaide Hills
5244,Lobethal - Woodside
5244,Mount Barker Region
5244,Mannum
5245,Aldgate - Stirling
5245,Hahndorf - Echunga
5245,Lobethal - Woodside
5250,Lobethal - Woodside
5250,Mount Barker
5251,Mount Barker
5251,Mount Barker Region
5252,Lobethal - Woodside
5252,Mount Barker Region
5252,Nairne
5252,Murray Bridge Region
5253,Murray Bridge
5253,Murray Bridge Region
5254,Mount Barker Region
5254,Mannum
5254,Murray Bridge Region
5255,Strathalbyn
5255,Strathalbyn Region
5255,Murray Bridge Region
5256,Strathalbyn Region
5259,Murray Bridge Region
5259,The Coorong
5260,Murray Bridge Region
5260,The Coorong
5261,The Coorong
5262,Naracoorte Region
5263,Penola
5264,Kingston - Robe
5264,The Coorong
5265,The Coorong
5266,Tatiara
5266,The Coorong
5267,Tatiara
5267,The Coorong
5268,Naracoorte Region
5268,Tatiara
5269,Tatiara
5270,Tatiara
5271,Kingston - Robe
5271,Naracoorte
5271,Naracoorte Region
5271,Penola
5271,Tatiara
5272,Kingston - Robe
5272,Naracoorte Region
5273,Kingston - Robe
5273,Naracoorte Region
5275,Kingston - Robe
5276,Kingston - Robe
5276,Wattle Range
5277,Grant
5277,Penola
5278,Grant
5278,Penola
5279,Penola
5279,Wattle Range
5280,Grant
5280,Kingston - Robe
5280,Millicent
5280,Wattle Range
5290,Mount Gambier
5291,Grant
5291,Mount Gambier
5291,Wattle Range
5301,Karoonda - Lameroo
5301,The Coorong
5302,Tatiara
5302,Karoonda - Lameroo
5303,Karoonda - Lameroo
5304,Karoonda - Lameroo
5304,Loxton Region
5306,Karoonda - Lameroo
5307,Karoonda - Lameroo
5308,Karoonda - Lameroo
5308,Waikerie
5309,Karoonda - Lameroo
5310,Karoonda - Lameroo
5310,Loxton Region
5311,Loxton Region
5320,Goyder
5320,Waikerie
5321,Waikerie
5322,Waikerie
5330,Barmera
5330,Loxton Region
5330,Waikerie
5331,Loxton Region
5332,Barmera
5332,Loxton Region
5333,Loxton
5333,Loxton Region
5340,Outback
5340,Renmark Region
5341,Renmark
5341,Renmark Region
5342,Barmera
5343,Barmera
5343,Berri
5343,Loxton
5343,Renmark Region
5344,Barmera
5345,Barmera
5346,Barmera
5350,Light
5350,Lyndoch
5351,Barossa - Angaston
5351,Light
5351,Lyndoch
5352,Barossa - Angaston
5352,Light
5352,Lyndoch
5352,Tanunda
5353,Barossa - Angaston
5353,Nuriootpa
5353,Mannum
5354,Karoonda - Lameroo
5354,Mannum
5354,Waikerie
5355,Barossa - Angaston
5355,Light
5355,Nuriootpa
5356,Barossa - Angaston
5356,Light
5356,Goyder
5356,Waikerie
5357,Loxton Region
5357,Waikerie
5360,Light
5371,Gawler - North
5371,Light
5372,Gawler - North
5372,Light
5373,Light
5374,Light
5374,Goyder
5374,Waikerie
5381,Goyder
5400,Gawler - North
5400,Light
5401,Light
5401,Wakefield - Barunga West
5410,Light
5410,Gilbert Valley
5411,Gilbert Valley
5412,Gilbert Valley
5413,Gilbert Valley
5413,Goyder
5414,Gilbert Valley
5415,Gilbert Valley
5416,Goyder
5417,Goyder
5418,Goyder
5419,Goyder
5420,Goyder
5420,Jamestown
5421,Goyder
5422,Jamestown
5422,Peterborough - Mount Remarkable
5431,Jamestown
5431,Peterborough - Mount Remarkable
5432,Peterborough - Mount Remarkable
5432,Flinders Ranges
5433,Peterborough - Mount Remarkable
5433,Flinders Ranges
5434,Flinders Ranges
5440,Peterborough - Mount Remarkable
5440,Outback
5440,Renmark Region
5451,Gilbert Valley
5452,Gilbert Valley
5453,Clare
5453,Gilbert Valley
5453,Wakefield - Barunga West
5454,Jamestown
5455,Gilbert Valley
5460,Mallala
5460,Wakefield - Barunga West
5461,Wakefield - Barunga West
5462,Wakefield - Barunga West
5464,Gilbert Valley
5464,Wakefield - Barunga West
5464,Port Pirie Region
5470,Jamestown
5471,Jamestown
5472,Jamestown
5473,Jamestown
5480,Jamestown
5480,Peterborough - Mount Remarkable
5481,Peterborough - Mount Remarkable
5482,Peterborough - Mount Remarkable
5483,Peterborough - Mount Remarkable
5485,Peterborough - Mount Remarkable
5490,Jamestown
5491,Jamestown
5493,Peterborough - Mount Remarkable
5495,Peterborough - Mount Remarkable
5501,Lewiston - Two Wells
5501,Virginia - Waterloo Corner
5501,Mallala
5501,Wakefield - Barunga West
5502,Light
5502,Mallala
5502,Wakefield - Barunga West
5510,Wakefield - Barunga West
5520,Wakefield - Barunga West
5521,Port Pirie Region
5522,Wakefield - Barunga West
5522,Port Pirie Region
5523,Wakefield - Barunga West
5523,Jamestown
5523,Port Pirie Region
5540,Peterborough - Mount Remarkable
5540,Port Pirie
5540,Port Pirie Region
5550,Wakefield - Barunga West
5552,Kadina
5552,Yorke Peninsula - North
5554,Wakefield - Barunga West
5554,Kadina
5554,Moonta
5555,Wakefield - Barunga West
5555,Port Pirie Region
5555,Yorke Peninsula - North
5556,Moonta
5556,Wallaroo
5558,Moonta
5558,Yorke Peninsula - North
5560,Wakefield - Barunga West
5570,Yorke Peninsula - North
5571,Yorke Peninsula - North
5572,Yorke Peninsula - North
5573,Yorke Peninsula - North
5575,Yorke Peninsula - North
5575,Yorke Peninsula - South
5576,Yorke Peninsula - South
5577,Yorke Peninsula - South
5580,Yorke Peninsula - North
5581,Yorke Peninsula - North
5582,Yorke Peninsula - North
5582,Yorke Peninsula - South
5583,Yorke Peninsula - South
5600,Kimba - Cleve - Franklin Harbour
5600,Whyalla
5600,Flinders Ranges
5601,Kimba - Cleve - Franklin Harbour
5601,Flinders Ranges
5602,Kimba - Cleve - Franklin Harbour
5603,Kimba - Cleve - Franklin Harbour
5604,Eyre Peninsula
5605,Eyre Peninsula
5606,Port Lincoln
5607,Eyre Peninsula
5607,Le Hunte - Elliston
5607,Port Lincoln
5608,Whyalla
5609,Whyalla
5630,Eyre Peninsula
5631,Eyre Peninsula
5632,Eyre Peninsula
5633,Kimba - Cleve - Franklin Harbour
5633,Le Hunte - Elliston
5640,Kimba - Cleve - Franklin Harbour
5641,Kimba - Cleve - Franklin Harbour
5642,Kimba - Cleve - Franklin Harbour
5650,Kimba - Cleve - Franklin Harbour
5650,Le Hunte - Elliston
5651,Le Hunte - Elliston
5652,Le Hunte - Elliston
5653,Le Hunte - Elliston
5654,Le Hunte - Elliston
5654,West Coast (SA)
5655,Le Hunte - Elliston
5655,West Coast (SA)
5660,West Coast (SA)
5661,West Coast (SA)
5670,Le Hunte - Elliston
5671,Le Hunte - Elliston
5671,West Coast (SA)
5680,West Coast (SA)
5690,Ceduna
5690,West Coast (SA)
5690,Western
5700,Flinders Ranges
5700,Port Augusta
5710,Peterborough - Mount Remarkable
5710,Kimba - Cleve - Franklin Harbour
5710,West Coast (SA)
5710,Western
5710,Flinders Ranges
5710,Outback
5710,Port Augusta
5720,Outback
5722,Outback
5723,Coober Pedy
5724,APY Lands
5724,Outback
5725,Roxby Downs
5730,Outback
5731,Outback
5732,Outback
5733,Outback
5734,Outback
5950,Adelaide Airport
6000,Kings Park (WA)
6000,Perth City
6003,Perth City
6004,Perth City
6005,Kings Park (WA)
6005,Mount Hawthorn - Leederville
6005,Perth City
6005,Subiaco - Shenton Park
6006,Mount Hawthorn - Leederville
6006,North Perth
6007,Mount Hawthorn - Leederville
6007,Wembley - West Leederville - Glendalough
6008,Subiaco - Shenton Park
6008,Wembley - West Leederville - Glendalough
6009,Nedlands - Dalkeith - Crawley
6010,Claremont (WA)
6010,Swanbourne - Mount Claremont
6011,Cottesloe
6011,Mosman Park - Peppermint Grove
6012,Mosman Park - Peppermint Grove
6014,Floreat
6014,Subiaco - Shenton Park
6014,Wembley - West Leederville - Glendalough
6014,Wembley Downs - Churchlands - Woodlands
6015,City Beach
6015,Floreat
6015,Scarborough
6016,Mount Hawthorn - Leederville
6016,Wembley - West Leederville - Glendalough
6017,Balcatta - Hamersley
6017,Herdsman
6017,Osborne Park Industrial
6017,Stirling - Osborne Park
6017,Tuart Hill - Joondanna
6017,Wembley Downs - Churchlands - Woodlands
6018,Innaloo - Doubleview
6018,Karrinyup - Gwelup - Carine
6018,Scarborough
6018,Trigg - North Beach - Watermans Bay
6018,Wembley Downs - Churchlands - Woodlands
6019,City Beach
6019,Floreat
6019,Scarborough
6019,Trigg - North Beach - Watermans Bay
6019,Wembley Downs - Churchlands - Woodlands
6020,Duncraig
6020,Sorrento - Marmion
6020,Karrinyup - Gwelup - Carine
6020,Trigg - North Beach - Watermans Bay
6021,Balcatta - Hamersley
6021,Karrinyup - Gwelup - Carine
6021,Nollamara - Westminster
6021,Stirling - Osborne Park
6021,Tuart Hill - Joondanna
6022,Balcatta - Hamersley
6022,Balga - Mirrabooka
6023,Duncraig
6024,Greenwood - Warwick
6025,Craigie - Beldon
6025,Hillarys
6025,Mullaloo - Kallaroo
6025,Padbury
6026,Joondalup - Edgewater
6026,Kingsley
6026,Woodvale
6027,Craigie - Beldon
6027,Heathridge - Connolly
6027,Joondalup - Edgewater
6027,Mullaloo - Kallaroo
6027,Ocean Reef
6027,Woodvale
6028,Currambine - Kinross
6028,Iluka - Burns Beach
6029,Scarborough
6029,Trigg - North Beach - Watermans Bay
6030,Butler - Merriwa - Ridgewood
6030,Clarkson
6030,Mindarie - Quinns Rocks - Jindalee
6031,Carramar
6032,Butler - Merriwa - Ridgewood
6032,Yanchep
6033,Yanchep
6034,Yanchep
6035,Yanchep
6036,Butler - Merriwa - Ridgewood
6036,Mindarie - Quinns Rocks - Jindalee
6037,Yanchep
6038,Yanchep
6041,Gingin - Dandaragan
6042,Gingin - Dandaragan
6043,Gingin - Dandaragan
6044,Gingin - Dandaragan
6050,Mount Lawley - Inglewood
6050,North Perth
6050,Perth City
6050,Maylands
6050,Yokine - Coolbinia - Menora
6051,Mount Lawley - Inglewood
6051,Maylands
6052,Mount Lawley - Inglewood
6052,Bayswater - Embleton - Bedford
6052,Morley
6052,Dianella
6053,Bayswater - Embleton - Bedford
6053,Maylands
6053,Morley
6054,Bassendean - Eden Hill - Ashfield
6054,Bayswater - Embleton - Bedford
6054,Morley
6054,Lockridge - Kiara
6055,Helena Valley - Koongamia
6055,Beechboro
6055,Ellenbrook
6055,Hazelmere - South Guildford
6055,Lockridge - Kiara
6055,Midland - Guildford
6056,Helena Valley - Koongamia
6056,Swan View - Greenmount - Midvale
6056,Middle Swan - Herne Hill
6056,Midland - Guildford
6056,Stratton - Jane Brook
6056,The Vines
6057,High Wycombe
6057,Kalamunda - Maida Vale - Gooseberry Hill
6058,Forrestfield - Wattle Grove
6059,Morley
6059,Dianella
6059,Nollamara - Westminster
6059,Yokine - Coolbinia - Menora
6060,Tuart Hill - Joondanna
6060,Yokine - Coolbinia - Menora
6061,Balga - Mirrabooka
6061,Dianella
6061,Nollamara - Westminster
6061,Alexander Heights - Koondoola
6061,Girrawheen
6062,Bayswater - Embleton - Bedford
6062,Morley
6062,Noranda
6062,Dianella
6063,Beechboro
6063,Lockridge - Kiara
6064,Ballajura
6064,Greenwood - Warwick
6064,Alexander Heights - Koondoola
6064,Girrawheen
6064,Marangaroo
6065,Kingsley
6065,Carramar
6065,Madeley - Darch - Landsdale
6065,Tapping - Ashby - Sinagra
6065,Wanneroo
6066,Ballajura
6067,Ballajura
6068,Ballajura
6068,Beechboro
6068,Ellenbrook
6069,Ellenbrook
6069,The Vines
6070,Glen Forrest - Darlington
6070,Helena Valley - Koongamia
6071,Glen Forrest - Darlington
6072,Mundaring
6073,Mundaring
6074,Malmalling - Reservoir
6074,Mundaring
6076,Malmalling - Reservoir
6076,Kalamunda - Maida Vale - Gooseberry Hill
6076,Lesmurdie - Bickley - Carmel
6077,Tapping - Ashby - Sinagra
6077,Wanneroo
6078,Tapping - Ashby - Sinagra
6078,Yanchep
6079,Melaleuca - Lexia
6079,Wanneroo
6081,Mundaring
6082,Chidlow
6082,Mundaring
6083,Mundaring
6083,Gidgegannup
6083,Toodyay
6084,Bullsbrook
6084,Chittering
6090,Malaga
6100,Rivervale - Kewdale - Cloverdale
6100,Victoria Park - Lathlain - Burswood
6101,East Victoria Park - Carlisle
6101,Rivervale - Kewdale - Cloverdale
6102,East Victoria Park - Carlisle
6102,Bentley - Wilson - St James
6103,Rivervale - Kewdale - Cloverdale
6104,Belmont - Ascot - Redcliffe
6105,Belmont - Ascot - Redcliffe
6105,Kewdale Commercial
6105,Perth Airport
6105,Rivervale - Kewdale - Cloverdale
6105,Forrestfield - Wattle Grove
6106,Welshpool
6107,Bentley - Wilson - St James
6107,Cannington - Queens Park
6107,Beckenham - Kenwick - Langford
6107,Forrestfield - Wattle Grove
6108,Canning Vale - East
6108,Thornlie
6109,Maddington - Orange Grove - Martin
6110,Gosnells
6110,Huntingdale - Southern River
6110,Maddington - Orange Grove - Martin
6110,Thornlie
6111,Camillo - Champion Lakes
6111,Kelmscott
6111,Roleystone
6111,Lesmurdie - Bickley - Carmel
6112,Armadale - Wungong - Brookdale
6112,Forrestdale - Harrisdale - Piara Waters
6112,Kelmscott
6112,Mount Nasura - Mount Richon - Bedfordale
6112,Roleystone
6112,Seville Grove
6112,Huntingdale - Southern River
6121,Mundijong
6122,Byford
6122,Mundijong
6123,Mundijong
6124,Mundijong
6124,Serpentine - Jarrahdale
6125,Mundijong
6125,Serpentine - Jarrahdale
6126,Serpentine - Jarrahdale
6147,Parkwood - Ferndale - Lynwood
6147,Willetton
6147,Beckenham - Kenwick - Langford
6148,Parkwood - Ferndale - Lynwood
6148,Riverton - Shelley - Rossmoyne
6149,Willetton
6149,Bateman
6149,Bull Creek
6149,Leeming
6150,Bateman
6150,Murdoch - Kardinya
6150,Winthrop
6151,Victoria Park - Lathlain - Burswood
6151,South Perth - Kensington
6152,Como
6152,Manning - Waterford
6152,South Perth - Kensington
6153,Applecross - Ardross
6153,Booragoon
6154,Booragoon
6154,Melville
6155,Canning Vale - West
6155,Parkwood - Ferndale - Lynwood
6155,Riverton - Shelley - Rossmoyne
6155,Willetton
6155,Canning Vale - East
6155,Leeming
6156,Bicton - Palmyra
6156,Melville
6156,Willagee
6157,East Fremantle
6157,Bicton - Palmyra
6157,Melville
6158,East Fremantle
6159,Fremantle
6160,Fremantle
6161,Fremantle
6162,Fremantle
6162,Fremantle - South
6163,Bibra Industrial
6163,Coolbellup
6163,Hamilton Hill
6163,North Coogee
6163,South Lake - Cockburn Central
6163,Spearwood
6163,Fremantle - South
6163,Leeming
6163,Murdoch - Kardinya
6164,Banjup
6164,Beeliar
6164,Jandakot
6164,Jandakot Airport
6164,South Lake - Cockburn Central
6164,Success - Hammond Park
6164,Wattleup
6164,Yangebup
6165,Hope Valley - Postans
6165,Kwinana Industrial
6166,Beeliar
6166,Coogee
6166,Henderson
6166,North Coogee
6166,Spearwood
6166,Wattleup
6167,Anketell - Wandi
6167,Bertram - Wellard (West)
6167,Calista
6167,Casuarina - Wellard (East)
6167,Hope Valley - Postans
6167,Parmelia - Orelia
6168,Cooloongup
6168,Rockingham
6168,Safety Bay - Shoalwater
6168,Waikiki
6169,Cooloongup
6169,Rockingham
6169,Rockingham Lakes
6169,Safety Bay - Shoalwater
6169,Waikiki
6169,Warnbro
6170,Bertram - Wellard (West)
6170,Calista
6170,Casuarina - Wellard (East)
6171,Baldivis
6172,Baldivis
6172,Port Kennedy
6172,Rockingham Lakes
6172,Warnbro
6173,Singleton - Golden Bay - Secret Harbour
6174,Singleton - Golden Bay - Secret Harbour
6175,Singleton - Golden Bay - Secret Harbour
6176,Baldivis
6180,Mandurah - North
6181,Mandurah - North
6181,Pinjarra
6182,Pinjarra
6182,Serpentine - Jarrahdale
6182,Baldivis
6207,Pinjarra
6207,Murray
6208,Mandurah - East
6208,Pinjarra
6209,Mandurah - East
6209,Mandurah - South
6209,Pinjarra
6210,Falcon - Wannanup
6210,Greenfields
6210,Halls Head - Erskine
6210,Mandurah
6210,Mandurah - North
6210,Mandurah - South
6211,Dawesville - Bouvard
6213,Murray
6214,Waroona
6214,Pinjarra
6215,Harvey
6215,Waroona
6218,Harvey
6220,Harvey
6221,Harvey
6223,Harvey
6224,Harvey
6225,Collie
6225,Bridgetown - Boyup Brook
6225,Donnybrook - Balingup
6225,Wagin
6226,Australind - Leschenault
6226,Harvey
6227,Dardanup
6228,Dardanup
6229,Dardanup
6229,Koombana
6230,Bunbury
6230,Capel
6230,College Grove - Carey Park
6230,Davenport
6230,Eaton - Pelican Point
6230,Gelorup - Dalyellup - Stratham
6230,Koombana
6232,Eaton - Pelican Point
6233,Australind - Leschenault
6233,Eaton - Pelican Point
6233,Harvey
6236,Dardanup
6237,Capel
6237,Dardanup
6237,Gelorup - Dalyellup - Stratham
6239,Donnybrook - Balingup
6240,Donnybrook - Balingup
6243,Bridgetown - Boyup Brook
6243,Donnybrook - Balingup
6244,Bridgetown - Boyup Brook
6244,Wagin
6251,Donnybrook - Balingup
6252,Donnybrook - Balingup
6253,Donnybrook - Balingup
6254,Bridgetown - Boyup Brook
6254,Donnybrook - Balingup
6255,Bridgetown - Boyup Brook
6256,Bridgetown - Boyup Brook
6258,Manjimup
6258,Pemberton
6260,Pemberton
6262,Pemberton
6271,Capel
6275,Busselton Region
6275,Donnybrook - Balingup
6275,Pemberton
6280,Busselton
6280,Busselton Region
6280,Capel
6281,Busselton Region
6282,Busselton Region
6284,Augusta
6284,Margaret River
6285,Augusta
6285,Margaret River
6286,Augusta
6286,Margaret River
6288,Augusta
6288,Pemberton
6290,Augusta
6302,York - Beverley
6304,York - Beverley
6306,Brookton
6308,Brookton
6308,Kulin
6309,Wagin
6311,Wagin
6312,Kulin
6312,Narrogin
6312,Wagin
6313,Wagin
6315,Kulin
6315,Wagin
6316,Katanning
6316,Wagin
6317,Katanning
6317,Kulin
6318,Kojonup
6320,Kojonup
6321,Kojonup
6322,Kojonup
6323,Plantagenet
6324,Albany Region
6324,Plantagenet
6326,Plantagenet
6327,Albany Region
6328,Albany Region
6328,Gnowangerup
6330,Albany
6330,Albany Region
6330,Bayonet Head - Lower King
6330,Little Grove - Elleker
6330,McKail - Willyung
6333,Denmark
6335,Gnowangerup
6336,Gnowangerup
6337,Esperance Region
6337,Gnowangerup
6338,Esperance Region
6338,Gnowangerup
6338,Stirling Range National Park
6341,Gnowangerup
6343,Gnowangerup
6346,Esperance Region
6348,Esperance Region
6350,Kulin
6351,Kulin
6352,Kulin
6353,Kulin
6355,Kulin
6356,Esperance Region
6356,Kulin
6357,Kulin
6358,Kulin
6359,Kulin
6361,Kulin
6363,Kulin
6365,Kulin
6367,Kulin
6368,Merredin
6369,Merredin
6370,Kulin
6372,Kulin
6373,Brookton
6375,Brookton
6383,Cunderdin
6384,Cunderdin
6385,Merredin
6386,Merredin
6390,Brookton
6390,Murray
6391,Murray
6391,Narrogin
6391,Wagin
6392,Wagin
6393,Wagin
6394,Katanning
6394,Kojonup
6394,Wagin
6395,Bridgetown - Boyup Brook
6395,Kojonup
6396,Kojonup
6397,Plantagenet
6398,Pemberton
6401,Dowerin
6401,Northam
6403,Northam
6405,Cunderdin
6407,Cunderdin
6409,Cunderdin
6410,Cunderdin
6411,Cunderdin
6412,Cunderdin
6413,Merredin
6414,Merredin
6415,Merredin
6418,Merredin
6419,Merredin
6420,Merredin
6421,Merredin
6421,Mukinbudin
6422,Mukinbudin
6423,Mukinbudin
6424,Mukinbudin
6425,Mukinbudin
6426,Mukinbudin
6427,Mukinbudin
6428,Merredin
6429,Kambalda - Coolgardie - Norseman
6430,Boulder
6430,Kalgoorlie
6430,Kalgoorlie - North
6430,Kambalda - Coolgardie - Norseman
6431,Kambalda - Coolgardie - Norseman
6431,Leinster - Leonora
6432,Boulder
6434,Kalgoorlie
6434,Kambalda - Coolgardie - Norseman
6436,Leinster - Leonora
6436,Meekatharra
6437,Leinster - Leonora
6438,Leinster - Leonora
6440,Leinster - Leonora
6442,Kambalda - Coolgardie - Norseman
6443,Kambalda - Coolgardie - Norseman
6445,Esperance Region
6446,Esperance Region
6447,Esperance Region
6448,Esperance Region
6450,Esperance
6450,Esperance Region
6452,Esperance Region
6460,Dowerin
6461,Dowerin
6462,Dowerin
6463,Dowerin
6465,Dowerin
6466,Dowerin
6467,Dowerin
6468,Moora
6470,Dowerin
6472,Mukinbudin
6473,Mukinbudin
6475,Dowerin
6476,Mukinbudin
6477,Mukinbudin
6479,Mukinbudin
6480,Merredin
6484,Mukinbudin
6485,Dowerin
6487,Mukinbudin
6488,Mukinbudin
6489,Mukinbudin
6490,Mukinbudin
6501,Chittering
6502,Chittering
6502,Toodyay
6503,Chittering
6503,Gingin - Dandaragan
6504,Chittering
6505,Chittering
6506,Chittering
6506,Moora
6507,Gingin - Dandaragan
6509,Moora
6510,Moora
6511,Gingin - Dandaragan
6512,Moora
6513,Morawa
6513,Moora
6514,Morawa
6515,Morawa
6516,Gingin - Dandaragan
6517,Morawa
6518,Morawa
6519,Morawa
6521,Gingin - Dandaragan
6522,Morawa
6525,Irwin
6528,Northampton - Mullewa - Greenough
6530,Geraldton
6530,Geraldton - East
6530,Geraldton - North
6530,Geraldton - South
6532,Exmouth
6532,Geraldton - East
6532,Geraldton - North
6532,Geraldton - South
6532,Northampton - Mullewa - Greenough
6535,Northampton - Mullewa - Greenough
6536,Northampton - Mullewa - Greenough
6537,Exmouth
6556,Chidlow
6556,Malmalling - Reservoir
6558,Chidlow
6558,Northam
6560,Chidlow
6560,Northam
6562,Northam
6564,Northam
6566,Moora
6566,Northam
6566,Toodyay
6567,Toodyay
6568,Moora
6568,Toodyay
6569,Moora
6571,Moora
6572,Moora
6574,Moora
6575,Moora
6603,Dowerin
6603,Moora
6605,Dowerin
6606,Dowerin
6608,Moora
6609,Moora
6612,Meekatharra
6612,Moora
6613,Moora
6614,Morawa
6616,Morawa
6620,Morawa
6623,Morawa
6625,Morawa
6627,Morawa
6628,Northampton - Mullewa - Greenough
6630,Meekatharra
6630,Northampton - Mullewa - Greenough
6631,Northampton - Mullewa - Greenough
6632,Northampton - Mullewa - Greenough
6635,Meekatharra
6635,Morawa
6638,Meekatharra
6639,Meekatharra
6640,Meekatharra
6642,Meekatharra
6646,Meekatharra
6701,Carnarvon
6701,Exmouth
6705,Exmouth
6707,Exmouth
6710,Exmouth
6710,Ashburton (WA)
6711,Ashburton (WA)
6712,Ashburton (WA)
6713,Roebourne
6714,Karratha
6714,Roebourne
6716,Ashburton (WA)
6718,Roebourne
6720,Roebourne
6721,East Pilbara
6721,Port Hedland
6722,East Pilbara
6722,South Hedland
6725,Broome
6725,Roebuck
6726,Broome
6728,Derby - West Kimberley
6731,Derby - West Kimberley
6733,Derby - West Kimberley
6740,Kununurra
6743,Halls Creek
6743,Kununurra
6751,Ashburton (WA)
6753,East Pilbara
6753,Newman
6754,Ashburton (WA)
6758,East Pilbara
6760,East Pilbara
6762,East Pilbara
6765,Derby - West Kimberley
6770,Derby - West Kimberley
6770,Halls Creek
6798,Christmas Island
6799,Cocos (Keeling) Islands
6907,Nedlands - Dalkeith - Crawley
7000,Hobart
7000,Lenah Valley - Mount Stuart
7000,West Hobart
7001,Wilderness - East
7001,Forestier - Tasman
7004,Hobart
7004,Mount Nelson - Dynnyrne
7004,South Hobart - Fern Tree
7004,West Hobart
7005,Hobart
7005,Mount Nelson - Dynnyrne
7005,Sandy Bay
7007,Taroona - Bonnet Hill
7007,Mount Nelson - Dynnyrne
7008,Moonah
7008,Hobart
7008,Lenah Valley - Mount Stuart
7008,New Town
7009,Derwent Park - Lutana
7009,Glenorchy
7009,Moonah
7009,West Moonah
7010,Derwent Park - Lutana
7010,Glenorchy
7010,Montrose - Rosetta
7010,West Moonah
7011,Austins Ferry - Granton
7011,Berriedale - Chigwell
7011,Claremont (Tas.)
7012,Berriedale - Chigwell
7012,Derwent Valley
7015,Geilston Bay - Risdon
7015,Lindisfarne - Rose Bay
7016,Cambridge
7016,Risdon Vale
7017,Bridgewater - Gagebrook
7017,Brighton - Pontville
7017,Old Beach - Otago
7017,Geilston Bay - Risdon
7017,Risdon Vale
7017,Sorell - Richmond
7017,Southern Midlands
7018,Bellerive - Rosny
7018,Howrah - Tranmere
7018,Mornington - Warrane
7019,Howrah - Tranmere
7019,Rokeby
7020,South Arm
7021,Cambridge
7021,Rokeby
7022,South Arm
7023,South Arm
7024,South Arm
7025,Cambridge
7025,Sorell - Richmond
7026,Sorell - Richmond
7026,Southern Midlands
7027,Southern Midlands
7030,Bridgewater - Gagebrook
7030,Brighton - Pontville
7030,Old Beach - Otago
7030,Austins Ferry - Granton
7030,Central Highlands
7030,Southern Midlands
7050,Kingston - Huntingfield
7050,Kingston Beach - Blackmans Bay
7052,Kingston Beach - Blackmans Bay
7053,Taroona - Bonnet Hill
7054,Kingston - Huntingfield
7054,Kingston Beach - Blackmans Bay
7054,Margate - Snug
7054,South Hobart - Fern Tree
7054,Huonville - Franklin
7055,Kingston - Huntingfield
7109,Margate - Snug
7109,Cygnet
7109,Geeveston - Dover
7109,Huonville - Franklin
7112,Cygnet
7113,Huonville - Franklin
7116,Geeveston - Dover
7117,Geeveston - Dover
7119,Southern Midlands
7120,Northern Midlands
7120,Southern Midlands
7120,Triabunna - Bicheno
7139,Wilderness - East
7140,Bridgewater - Gagebrook
7140,New Norfolk
7140,Central Highlands
7140,Derwent Valley
7150,Margate - Snug
7150,Bruny Island - Kettering
7150,Huonville - Franklin
7155,Bruny Island - Kettering
7162,Bruny Island - Kettering
7163,Bruny Island - Kettering
7163,Cygnet
7170,Cambridge
7171,Sorell - Richmond
7172,Dodges Ferry - Lewisham
7172,Sorell - Richmond
7172,Southern Midlands
7173,Dodges Ferry - Lewisham
7174,Dodges Ferry - Lewisham
7175,Dodges Ferry - Lewisham
7176,Dodges Ferry - Lewisham
7177,Dodges Ferry - Lewisham
7177,Forestier - Tasman
7178,Forestier - Tasman
7179,Forestier - Tasman
7180,Forestier - Tasman
7182,Forestier - Tasman
7183,Forestier - Tasman
7184,Forestier - Tasman
7185,Forestier - Tasman
7186,Forestier - Tasman
7187,Forestier - Tasman
7190,Southern Midlands
7190,Triabunna - Bicheno
7209,Northern Midlands
7210,Northern Midlands
7211,Northern Midlands
7212,Dilston - Lilydale
7212,Northern Midlands
7212,Perth - Evandale
7213,Northern Midlands
7213,St Helens - Scamander
7213,Triabunna - Bicheno
